,Sign,Type
27622,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_13.jpg,other-sign
27623,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_14.jpg,other-sign
27624,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_15.jpg,other-sign
27625,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_16.jpg,regulatory--no-right-turn--g1
27626,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_17.jpg,warning--traffic-merges-left--g1
27627,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_18.jpg,other-sign
27628,./lenet_images/8ueui5-ubk_jeO6p0sBC7Q_19.jpg,regulatory--one-way-left--g1
27629,./lenet_images/8uLXRwTitGveXX9XvaMC8A_0.jpg,regulatory--no-left-turn--g1
27630,./lenet_images/8uLXRwTitGveXX9XvaMC8A_1.jpg,other-sign
27631,./lenet_images/8uLXRwTitGveXX9XvaMC8A_2.jpg,information--interstate-route--g1
27632,./lenet_images/8uLXRwTitGveXX9XvaMC8A_3.jpg,other-sign
27633,./lenet_images/8uLXRwTitGveXX9XvaMC8A_4.jpg,regulatory--one-way-right--g1
27634,./lenet_images/8uLXRwTitGveXX9XvaMC8A_5.jpg,information--interstate-route--g1
27635,./lenet_images/8uLXRwTitGveXX9XvaMC8A_6.jpg,other-sign
27636,./lenet_images/8uLXRwTitGveXX9XvaMC8A_7.jpg,other-sign
27637,./lenet_images/8uLXRwTitGveXX9XvaMC8A_8.jpg,regulatory--one-way-straight--g1
27638,./lenet_images/8uLXRwTitGveXX9XvaMC8A_9.jpg,other-sign
27639,./lenet_images/8uLXRwTitGveXX9XvaMC8A_10.jpg,information--interstate-route--g1
27640,./lenet_images/8uLXRwTitGveXX9XvaMC8A_11.jpg,other-sign
27641,./lenet_images/8uM3scnvLbsf6arEH2ce3Q_0.jpg,complementary--chevron-left--g1
27642,./lenet_images/8uM3scnvLbsf6arEH2ce3Q_1.jpg,complementary--chevron-left--g1
27643,./lenet_images/8uM3scnvLbsf6arEH2ce3Q_2.jpg,other-sign
27644,./lenet_images/8uM3scnvLbsf6arEH2ce3Q_3.jpg,other-sign
27645,./lenet_images/8uM3scnvLbsf6arEH2ce3Q_4.jpg,other-sign
27646,./lenet_images/8uM3scnvLbsf6arEH2ce3Q_5.jpg,other-sign
27647,./lenet_images/8umM0bqdDvESRLcex8n7Pw_0.jpg,other-sign
27648,./lenet_images/8UNofsSW1LRKwqHSw1RURw_0.jpg,other-sign
27649,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_0.jpg,information--parking--g1
27650,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_1.jpg,regulatory--pedestrians-only--g1
27651,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_2.jpg,other-sign
27652,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_3.jpg,other-sign
27653,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_4.jpg,other-sign
27654,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_5.jpg,other-sign
27655,./lenet_images/8Urs5ZcowY4mT9NxG3VQZg_6.jpg,other-sign
27656,./lenet_images/8usOdP4Y-bKuEI51K82Yog_0.jpg,other-sign
27657,./lenet_images/8usOdP4Y-bKuEI51K82Yog_1.jpg,other-sign
27658,./lenet_images/8usOdP4Y-bKuEI51K82Yog_2.jpg,other-sign
27659,./lenet_images/8usOdP4Y-bKuEI51K82Yog_3.jpg,other-sign
27660,./lenet_images/8usOdP4Y-bKuEI51K82Yog_4.jpg,other-sign
27661,./lenet_images/8usOdP4Y-bKuEI51K82Yog_5.jpg,other-sign
27662,./lenet_images/8usOdP4Y-bKuEI51K82Yog_6.jpg,other-sign
27663,./lenet_images/8usOdP4Y-bKuEI51K82Yog_7.jpg,other-sign
27664,./lenet_images/8usOdP4Y-bKuEI51K82Yog_8.jpg,other-sign
27665,./lenet_images/8usOdP4Y-bKuEI51K82Yog_9.jpg,other-sign
27666,./lenet_images/8uUODauWtN7oPDkuoCrRHA_0.jpg,other-sign
27667,./lenet_images/8uUODauWtN7oPDkuoCrRHA_1.jpg,other-sign
27668,./lenet_images/8uUODauWtN7oPDkuoCrRHA_2.jpg,regulatory--no-parking--g2
27669,./lenet_images/8uUODauWtN7oPDkuoCrRHA_3.jpg,other-sign
27670,./lenet_images/8uUODauWtN7oPDkuoCrRHA_4.jpg,other-sign
27671,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_0.jpg,regulatory--maximum-speed-limit-40--g1
27672,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_1.jpg,warning--road-bump--g2
27673,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_2.jpg,other-sign
27674,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_3.jpg,other-sign
27675,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_4.jpg,other-sign
27676,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_5.jpg,regulatory--maximum-speed-limit-40--g1
27677,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_6.jpg,warning--road-bump--g2
27678,./lenet_images/8Uw0hKCJSUWNM10k5Aqwpw_7.jpg,other-sign
27679,./lenet_images/8uWc7WOBGhn6wF5GiL4K4w_0.jpg,regulatory--keep-right--g6
27680,./lenet_images/8uWc7WOBGhn6wF5GiL4K4w_1.jpg,regulatory--maximum-speed-limit-50--g1
27681,./lenet_images/8uWc7WOBGhn6wF5GiL4K4w_2.jpg,other-sign
27682,./lenet_images/8uWc7WOBGhn6wF5GiL4K4w_3.jpg,other-sign
27683,./lenet_images/8uwgAStvjKlF6p3yjNTnhg_0.jpg,regulatory--no-overtaking--g1
27684,./lenet_images/8uwgAStvjKlF6p3yjNTnhg_1.jpg,other-sign
27685,./lenet_images/8uwgAStvjKlF6p3yjNTnhg_2.jpg,other-sign
27686,./lenet_images/8uwgAStvjKlF6p3yjNTnhg_3.jpg,other-sign
27687,./lenet_images/8UXMoNeBtL2oaULgqSqfaQ_0.jpg,warning--double-reverse-curve-right--g1
27688,./lenet_images/8UXMoNeBtL2oaULgqSqfaQ_1.jpg,warning--double-reverse-curve-right--g1
27689,./lenet_images/8V-JZ_jQrM2FZgcKwgU8iw_0.jpg,other-sign
27690,./lenet_images/8V-JZ_jQrM2FZgcKwgU8iw_1.jpg,other-sign
27691,./lenet_images/8v-LF9GBnqqdQ_MB-on7NQ_0.jpg,regulatory--no-parking-or-no-stopping--g2
27692,./lenet_images/8v0o5hlrQBLI5waZLktCfg_0.jpg,other-sign
27693,./lenet_images/8v1aiRGkl0hsTBkw8CFGiA_0.jpg,regulatory--no-left-turn--g1
27694,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_0.jpg,information--parking--g1
27695,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_1.jpg,other-sign
27696,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_2.jpg,other-sign
27697,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_3.jpg,other-sign
27698,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_4.jpg,other-sign
27699,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_5.jpg,other-sign
27700,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_6.jpg,other-sign
27701,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_7.jpg,other-sign
27702,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_8.jpg,other-sign
27703,./lenet_images/8v5Iyc2F9oWc0zWhOglRPQ_9.jpg,regulatory--no-entry--g1
27704,./lenet_images/8VaIVTVJicC9ZN_Q-MMAyg_0.jpg,regulatory--no-heavy-goods-vehicles--g4
27705,./lenet_images/8VaIVTVJicC9ZN_Q-MMAyg_1.jpg,regulatory--no-stopping--g5
27706,./lenet_images/8VaIVTVJicC9ZN_Q-MMAyg_2.jpg,other-sign
27707,./lenet_images/8VaIVTVJicC9ZN_Q-MMAyg_3.jpg,other-sign
27708,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_0.jpg,regulatory--priority-road--g4
27709,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_1.jpg,complementary--trucks-turn-right--g1
27710,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_2.jpg,other-sign
27711,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_3.jpg,information--parking--g5
27712,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_4.jpg,other-sign
27713,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_5.jpg,other-sign
27714,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_6.jpg,other-sign
27715,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_7.jpg,other-sign
27716,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_8.jpg,other-sign
27717,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_9.jpg,other-sign
27718,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_10.jpg,other-sign
27719,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_11.jpg,other-sign
27720,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_12.jpg,other-sign
27721,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_13.jpg,other-sign
27722,./lenet_images/8VAllQ9tW8TqTDH-M9mR2w_14.jpg,other-sign
27723,./lenet_images/8VCMRlx5-qYk2naiefPe6Q_0.jpg,warning--road-bump--g1
27724,./lenet_images/8VCMRlx5-qYk2naiefPe6Q_1.jpg,other-sign
27725,./lenet_images/8Vdn5GTABTgDch3yGj_X_w_0.jpg,other-sign
27726,./lenet_images/8vJxeas--QrAWdvLmQvS5Q_0.jpg,warning--road-narrows--g2
27727,./lenet_images/8vJxeas--QrAWdvLmQvS5Q_1.jpg,warning--road-narrows--g2
27728,./lenet_images/8vJxeas--QrAWdvLmQvS5Q_2.jpg,other-sign
27729,./lenet_images/8vJxeas--QrAWdvLmQvS5Q_3.jpg,other-sign
27730,./lenet_images/8vJxeas--QrAWdvLmQvS5Q_4.jpg,other-sign
27731,./lenet_images/8vJxeas--QrAWdvLmQvS5Q_5.jpg,other-sign
27732,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_0.jpg,regulatory--maximum-speed-limit-110--g1
27733,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_1.jpg,warning--road-narrows-right--g2
27734,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_2.jpg,other-sign
27735,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_3.jpg,other-sign
27736,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_4.jpg,other-sign
27737,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_5.jpg,complementary--obstacle-delineator--g2
27738,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_6.jpg,other-sign
27739,./lenet_images/8Vng2xji7Lz8lT5UxwjTuw_7.jpg,regulatory--maximum-speed-limit-90--g1
27740,./lenet_images/8vpRudfXNMjAlSB3z5L8Fg_0.jpg,regulatory--no-heavy-goods-vehicles--g1
27741,./lenet_images/8vpRudfXNMjAlSB3z5L8Fg_1.jpg,information--disabled-persons--g1
27742,./lenet_images/8vpRudfXNMjAlSB3z5L8Fg_2.jpg,information--parking--g3
27743,./lenet_images/8vQR65D6rMdRLJ5iUMczsQ_0.jpg,regulatory--maximum-speed-limit-60--g1
27744,./lenet_images/8vQR65D6rMdRLJ5iUMczsQ_1.jpg,other-sign
27745,./lenet_images/8vQR65D6rMdRLJ5iUMczsQ_2.jpg,other-sign
27746,./lenet_images/8vQR65D6rMdRLJ5iUMczsQ_3.jpg,other-sign
27747,./lenet_images/8VS484l5IvQRfCkVf9v-9Q_0.jpg,complementary--chevron-left--g1
27748,./lenet_images/8VS484l5IvQRfCkVf9v-9Q_1.jpg,complementary--chevron-left--g1
27749,./lenet_images/8VS484l5IvQRfCkVf9v-9Q_2.jpg,complementary--chevron-left--g1
27750,./lenet_images/8VS484l5IvQRfCkVf9v-9Q_3.jpg,complementary--chevron-left--g1
27751,./lenet_images/8vW1wIuYqrRxHgspP26zpg_0.jpg,warning--winding-road-first-left--g1
27752,./lenet_images/8vYzpCqpyyzIPAbm6188wg_0.jpg,other-sign
27753,./lenet_images/8vYzpCqpyyzIPAbm6188wg_1.jpg,other-sign
27754,./lenet_images/8vYzpCqpyyzIPAbm6188wg_2.jpg,other-sign
27755,./lenet_images/8vYzpCqpyyzIPAbm6188wg_3.jpg,regulatory--one-way-left--g3
27756,./lenet_images/8vYzpCqpyyzIPAbm6188wg_4.jpg,complementary--go-right--g1
27757,./lenet_images/8vZ-zg389ZLi8zXQWXcknA_0.jpg,other-sign
27758,./lenet_images/8vZ-zg389ZLi8zXQWXcknA_1.jpg,regulatory--no-entry--g1
27759,./lenet_images/8W0pIKmagH6-1Gg5nW14Hw_0.jpg,regulatory--no-stopping--g4
27760,./lenet_images/8W36pJu-e6x8kK9wkGfcMA_0.jpg,regulatory--maximum-speed-limit-40--g1
27761,./lenet_images/8W36pJu-e6x8kK9wkGfcMA_1.jpg,regulatory--shared-path-bicycles-and-pedestrians--g1
27762,./lenet_images/8W36pJu-e6x8kK9wkGfcMA_2.jpg,regulatory--maximum-speed-limit-40--g1
27763,./lenet_images/8W36pJu-e6x8kK9wkGfcMA_3.jpg,other-sign
27764,./lenet_images/8W36pJu-e6x8kK9wkGfcMA_4.jpg,regulatory--maximum-speed-limit-40--g1
27765,./lenet_images/8W9nupPbX51OffpTWb9upg_0.jpg,other-sign
27766,./lenet_images/8W9nupPbX51OffpTWb9upg_1.jpg,other-sign
27767,./lenet_images/8W9nupPbX51OffpTWb9upg_2.jpg,other-sign
27768,./lenet_images/8wBKTFlyxxzqhVamwCkQ0Q_0.jpg,other-sign
27769,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_0.jpg,regulatory--keep-left--g1
27770,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_1.jpg,other-sign
27771,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_2.jpg,other-sign
27772,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_3.jpg,other-sign
27773,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_4.jpg,other-sign
27774,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_5.jpg,other-sign
27775,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_6.jpg,other-sign
27776,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_7.jpg,other-sign
27777,./lenet_images/8wCGEsBkHPs0bqELYY4Zqw_8.jpg,other-sign
27778,./lenet_images/8WFE3720p_5ALOgwFEVWeQ_0.jpg,regulatory--no-u-turn--g1
27779,./lenet_images/8WFE3720p_5ALOgwFEVWeQ_1.jpg,other-sign
27780,./lenet_images/8WFE3720p_5ALOgwFEVWeQ_2.jpg,regulatory--keep-right--g4
27781,./lenet_images/8WFE3720p_5ALOgwFEVWeQ_3.jpg,other-sign
27782,./lenet_images/8WFE3720p_5ALOgwFEVWeQ_4.jpg,other-sign
27783,./lenet_images/8wg8TMfq63Bn8g5hU-V8Mw_0.jpg,regulatory--yield--g1
27784,./lenet_images/8wg8TMfq63Bn8g5hU-V8Mw_1.jpg,information--parking--g1
27785,./lenet_images/8wg8TMfq63Bn8g5hU-V8Mw_2.jpg,regulatory--one-way-left--g1
27786,./lenet_images/8wg8TMfq63Bn8g5hU-V8Mw_3.jpg,regulatory--one-way-straight--g1
27787,./lenet_images/8wg8TMfq63Bn8g5hU-V8Mw_4.jpg,regulatory--no-entry--g1
27788,./lenet_images/8wg8TMfq63Bn8g5hU-V8Mw_5.jpg,other-sign
27789,./lenet_images/8WHjLKUNR35tqERQkHSnHw_0.jpg,other-sign
27790,./lenet_images/8WhsmSzDaLgxBQzoza6cyg_0.jpg,other-sign
27791,./lenet_images/8WhsmSzDaLgxBQzoza6cyg_1.jpg,other-sign
27792,./lenet_images/8WhsmSzDaLgxBQzoza6cyg_2.jpg,other-sign
27793,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_0.jpg,other-sign
27794,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_1.jpg,regulatory--parking-restrictions--g2
27795,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_2.jpg,other-sign
27796,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_3.jpg,other-sign
27797,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_4.jpg,other-sign
27798,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_5.jpg,other-sign
27799,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_6.jpg,regulatory--wrong-way--g1
27800,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_7.jpg,other-sign
27801,./lenet_images/8whxHIQcCqNk6Rs8kCUtoA_8.jpg,other-sign
27802,./lenet_images/8wibavTWhauVE3dMoshl1Q_0.jpg,information--pedestrians-crossing--g1
27803,./lenet_images/8wibavTWhauVE3dMoshl1Q_1.jpg,other-sign
27804,./lenet_images/8wkuTAaz3jTA3nx5UJ5OEA_0.jpg,warning--pedestrians-crossing--g4
27805,./lenet_images/8wL8UdQmHuKpA0PDtBKJ5g_0.jpg,regulatory--maximum-speed-limit-40--g1
27806,./lenet_images/8wL8UdQmHuKpA0PDtBKJ5g_1.jpg,information--tram-bus-stop--g2
27807,./lenet_images/8wL8UdQmHuKpA0PDtBKJ5g_2.jpg,other-sign
27808,./lenet_images/8wL8UdQmHuKpA0PDtBKJ5g_3.jpg,other-sign
27809,./lenet_images/8wL8UdQmHuKpA0PDtBKJ5g_4.jpg,other-sign
27810,./lenet_images/8WMhREBI-9_OvQAcC-QYZg_0.jpg,other-sign
27811,./lenet_images/8WMhREBI-9_OvQAcC-QYZg_1.jpg,regulatory--one-way-left--g1
27812,./lenet_images/8WMhREBI-9_OvQAcC-QYZg_2.jpg,other-sign
27813,./lenet_images/8WMhREBI-9_OvQAcC-QYZg_3.jpg,other-sign
27814,./lenet_images/8wODe0nzPoslUAhwfgKBKg_0.jpg,other-sign
27815,./lenet_images/8wODe0nzPoslUAhwfgKBKg_1.jpg,complementary--both-directions--g1
27816,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_0.jpg,complementary--chevron-right--g1
27817,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_1.jpg,other-sign
27818,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_2.jpg,complementary--chevron-right--g1
27819,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_3.jpg,other-sign
27820,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_4.jpg,other-sign
27821,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_5.jpg,other-sign
27822,./lenet_images/8wPLkn_KPLWlxkSX2kt8SA_6.jpg,other-sign
27823,./lenet_images/8wpUI_s-N0AbjZJ0gSx0Tw_0.jpg,other-sign
27824,./lenet_images/8wpUI_s-N0AbjZJ0gSx0Tw_1.jpg,complementary--chevron-right-unsure--g6
27825,./lenet_images/8wpUI_s-N0AbjZJ0gSx0Tw_2.jpg,other-sign
27826,./lenet_images/8wpUI_s-N0AbjZJ0gSx0Tw_3.jpg,other-sign
27827,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_0.jpg,other-sign
27828,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_1.jpg,other-sign
27829,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_2.jpg,other-sign
27830,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_3.jpg,other-sign
27831,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_4.jpg,other-sign
27832,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_5.jpg,other-sign
27833,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_6.jpg,warning--texts--g2
27834,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_7.jpg,other-sign
27835,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_8.jpg,other-sign
27836,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_9.jpg,other-sign
27837,./lenet_images/8wPUNbiz6_k9cd9Tll-thw_10.jpg,other-sign
27838,./lenet_images/8wRpkXmOizAW3iWKrik5eQ_0.jpg,other-sign
27839,./lenet_images/8wRpkXmOizAW3iWKrik5eQ_1.jpg,regulatory--no-pedestrians--g2
27840,./lenet_images/8wRpkXmOizAW3iWKrik5eQ_2.jpg,other-sign
27841,./lenet_images/8wRpkXmOizAW3iWKrik5eQ_3.jpg,other-sign
27842,./lenet_images/8wRpkXmOizAW3iWKrik5eQ_4.jpg,other-sign
27843,./lenet_images/8wRpkXmOizAW3iWKrik5eQ_5.jpg,other-sign
27844,./lenet_images/8Wvj1epTdev4J04BDILz8A_0.jpg,warning--curve-left--g1
27845,./lenet_images/8Wvj1epTdev4J04BDILz8A_1.jpg,regulatory--maximum-speed-limit-40--g1
27846,./lenet_images/8x0LMpv6mm689Nbohan-5A_0.jpg,regulatory--no-entry--g1
27847,./lenet_images/8x0LMpv6mm689Nbohan-5A_1.jpg,other-sign
27848,./lenet_images/8x0LMpv6mm689Nbohan-5A_2.jpg,regulatory--end-of-bicycles-only--g1
27849,./lenet_images/8x0LMpv6mm689Nbohan-5A_3.jpg,other-sign
27850,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_0.jpg,information--end-of-motorway--g1
27851,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_1.jpg,regulatory--no-vehicles-carrying-dangerous-goods--g1
27852,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_2.jpg,other-sign
27853,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_3.jpg,other-sign
27854,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_4.jpg,other-sign
27855,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_5.jpg,other-sign
27856,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_6.jpg,other-sign
27857,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_7.jpg,other-sign
27858,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_8.jpg,other-sign
27859,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_9.jpg,other-sign
27860,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_10.jpg,other-sign
27861,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_11.jpg,other-sign
27862,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_12.jpg,other-sign
27863,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_13.jpg,other-sign
27864,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_14.jpg,other-sign
27865,./lenet_images/8X5FRslLezKIcmmT7Ne5Yw_15.jpg,other-sign
27866,./lenet_images/8X9P13f2RFL4VkS9ud3TNw_0.jpg,warning--junction-with-a-side-road-perpendicular-right--g1
27867,./lenet_images/8X9P13f2RFL4VkS9ud3TNw_1.jpg,warning--junction-with-a-side-road-perpendicular-right--g1
27868,./lenet_images/8Xfhc1isna_empgYK5FLnA_0.jpg,other-sign
27869,./lenet_images/8XGEoUyjOyZYWoETuvcdhg_0.jpg,regulatory--maximum-speed-limit-60--g1
27870,./lenet_images/8XHIm5pK4X_5evnkhZueiQ_0.jpg,other-sign
27871,./lenet_images/8XHIm5pK4X_5evnkhZueiQ_1.jpg,other-sign
27872,./lenet_images/8XHIm5pK4X_5evnkhZueiQ_2.jpg,other-sign
27873,./lenet_images/8xn_ouHS48gZdmy1UeJQ0Q_0.jpg,warning--kangaloo-crossing--g1
27874,./lenet_images/8xn_ouHS48gZdmy1UeJQ0Q_1.jpg,warning--wombat-crossing--g1
27875,./lenet_images/8xn_ouHS48gZdmy1UeJQ0Q_2.jpg,other-sign
27876,./lenet_images/8xn_ouHS48gZdmy1UeJQ0Q_3.jpg,other-sign
27877,./lenet_images/8xpDId3qmQVoOIyer4bQzw_0.jpg,other-sign
27878,./lenet_images/8xpDId3qmQVoOIyer4bQzw_1.jpg,other-sign
27879,./lenet_images/8xpDId3qmQVoOIyer4bQzw_2.jpg,other-sign
27880,./lenet_images/8XPfytGKUOfJur9NSJMbBQ_0.jpg,other-sign
27881,./lenet_images/8XPfytGKUOfJur9NSJMbBQ_1.jpg,other-sign
27882,./lenet_images/8XPfytGKUOfJur9NSJMbBQ_2.jpg,other-sign
27883,./lenet_images/8XPfytGKUOfJur9NSJMbBQ_3.jpg,other-sign
27884,./lenet_images/8XTq9_0u2aWsJPzULwOFrg_0.jpg,other-sign
27885,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_0.jpg,other-sign
27886,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_1.jpg,regulatory--no-left-turn--g2
27887,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_2.jpg,other-sign
27888,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_3.jpg,other-sign
27889,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_4.jpg,other-sign
27890,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_5.jpg,other-sign
27891,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_6.jpg,other-sign
27892,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_7.jpg,other-sign
27893,./lenet_images/8xU4WYZA0eRKtHjHuSeh4A_8.jpg,other-sign
27894,./lenet_images/8xWmkiShH7bzkT7mEBBrOg_0.jpg,complementary--trucks-turn-right--g1
27895,./lenet_images/8xWmkiShH7bzkT7mEBBrOg_1.jpg,other-sign
27896,./lenet_images/8xWmkiShH7bzkT7mEBBrOg_2.jpg,other-sign
27897,./lenet_images/8xWmkiShH7bzkT7mEBBrOg_3.jpg,other-sign
27898,./lenet_images/8xWmkiShH7bzkT7mEBBrOg_4.jpg,other-sign
27899,./lenet_images/8Xx--0u94-lpAdQ9hYLikA_0.jpg,warning--texts--g1
27900,./lenet_images/8xxxN7hG2yGaYlcnWgVMkg_0.jpg,warning--railroad-intersection--g3
27901,./lenet_images/8xxxN7hG2yGaYlcnWgVMkg_1.jpg,other-sign
27902,./lenet_images/8Y2CzneShcLjeXEb7BhXAg_0.jpg,other-sign
27903,./lenet_images/8Y2CzneShcLjeXEb7BhXAg_1.jpg,other-sign
27904,./lenet_images/8y2FfXDIxXvL6NvqENyaYg_0.jpg,regulatory--keep-right--g4
27905,./lenet_images/8y2FfXDIxXvL6NvqENyaYg_1.jpg,other-sign
27906,./lenet_images/8y2FfXDIxXvL6NvqENyaYg_2.jpg,other-sign
27907,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_0.jpg,other-sign
27908,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_1.jpg,other-sign
27909,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_2.jpg,other-sign
27910,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_3.jpg,other-sign
27911,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_4.jpg,other-sign
27912,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_5.jpg,other-sign
27913,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_6.jpg,other-sign
27914,./lenet_images/8y70si9r8ZCUCJhLGEVVSA_7.jpg,other-sign
27915,./lenet_images/8y9SwMJ95tamOzGa88Tx8Q_0.jpg,complementary--one-direction-left--g1
27916,./lenet_images/8y9SwMJ95tamOzGa88Tx8Q_1.jpg,other-sign
27917,./lenet_images/8y9SwMJ95tamOzGa88Tx8Q_2.jpg,other-sign
27918,./lenet_images/8y9SwMJ95tamOzGa88Tx8Q_3.jpg,warning--school-zone--g2
27919,./lenet_images/8y9SwMJ95tamOzGa88Tx8Q_4.jpg,warning--school-zone--g2
27920,./lenet_images/8y9SwMJ95tamOzGa88Tx8Q_5.jpg,complementary--keep-left--g1
